instance	a0_median	a0_mad	a0.2_median	a0.2_mad	a0.4_median	a0.4_mad	a0.6_median	a0.6_mad	a0.8_median	a0.8_mad	a1_median	a1_mad
1512	0.636658929679359	0.0927570369602238	1.05352394759137	0.0983501116371906	1.13524559660809	0.146799281107039	1.18351586365071	0.156346777603566	1.24447206661278	0.20238359101439	1.32616785543595	0.197557351235134
2906	1.00233442640385	0.161803045108839	0.846391583848638	0.0598092227047051	0.85088596484301	0.0805204993503559	0.852646469628827	0.0808870401683297	0.871449621407001	0.0771263676231545	0.887908605057421	0.0704057140490297
1336	2.36249117497826	0.445721739751	1.69224376851715	0.178093364869322	1.73109147596453	0.175077458230245	1.69709525158046	0.171029594811151	1.79349659551212	0.167592446199581	1.73585300575256	0.169670726931377
2634	1.15117112574557	0.169493064262207	0.995954419805811	0.0921389388549218	1.06353035811273	0.109990528962905	1.09462509488722	0.116419268909522	1.13293412797121	0.113053844509402	1.11738306751963	0.0972516909142664
471	0.436177336923554	0.111210159572306	0.465711067041547	0.0610702979272452	0.404879558880641	0.0590864785628035	0.375038137401195	0.0626912922577918	0.335085876019331	0.0495143315412689	0.330288632246465	0.0536435842786984
3067	3.15366478616057	0.563829591352875	1.74504134182956	0.177799966402816	1.94019831543885	0.305845866018218	2.01375128447432	0.263513595588189	2.19402896352005	0.280172718489701	2.17454042266972	0.254736561120666
394	0.519530270036875	0.171748100201508	0.678022403906643	0.0643589667369213	0.704208618997323	0.0768747411540199	0.714598770305116	0.0654775555235608	0.728699761021584	0.0821378644553866	0.737769527803394	0.0678784049012248
737	1.12491138630281	0.305871572201587	1.50805689040539	0.114179924014573	1.62591911992516	0.178822077562395	1.7326085264833	0.228586813559242	1.76472627046148	0.25272641722272	1.86697047201423	0.311198192096598
1921	0.607236772512296	0.106715820304299	0.709938365624884	0.0610469387226333	0.723331561852407	0.0944286345022261	0.746787666161833	0.0965092148179469	0.732781540017618	0.0991863408035532	0.779230898309635	0.121672659053975
2019	0.670178959193658	0.148026791888621	0.487477151690577	0.0668092268114731	0.425644912102948	0.0689772958413308	0.39809567110067	0.0614235268603567	0.358689271342009	0.0639905482047601	0.370376545502978	0.0582400745031262
2621	0.696182888993503	0.10181451938867	0.749118090288653	0.0488115874076366	0.733533165401586	0.0718148942832684	0.730202934651053	0.066612204356199	0.718925495302941	0.0731697672646008	0.701611713479744	0.0804912332795108
1079	1.65568685797235	0.41967881147192	2.09028743956308	0.325979776549823	2.63659001714872	0.385043822093045	2.96856473593219	0.559976211347077	3.08485059350111	0.582199401529198	3.33990573145824	0.737410478373234
539	1.42375494276426	0.250736602975608	0.88389634931535	0.097702954562931	0.793397686524312	0.121787196563751	0.712169699945848	0.0992898114070346	0.646546969080698	0.100555056860751	0.646629126719872	0.101017276532573
1084	0.722301136640034	0.111105475252809	0.72943916296926	0.0687836694363383	0.620034861446519	0.0841836512526979	0.560744763830852	0.073006780520586	0.528500710050588	0.0701273230257073	0.50493784529786	0.0551084234818561
2627	2.05773870513275	0.4696115537393	1.43701811981804	0.226778651087114	1.43767466894756	0.249248738505491	1.37580062447695	0.218864753665606	1.41862722015406	0.234245395744562	1.29649853628634	0.155729598645977
1704	2.17107261612466	0.473886996046685	1.39259466209668	0.210616373009503	1.70086107523375	0.280760463090842	1.80462364017071	0.319253819871936	2.00470714873097	0.362144395227248	2.07718499547903	0.325732695972756
2065	2.850904242751	0.558608513919446	2.28632489971919	0.284008672826217	2.82425867254504	0.456897605670091	3.04006303005176	0.44920806667823	3.428801165958	0.542123356792484	3.41787473141286	0.488499860961784
